Drugid;Navn;Lægemiddelform;Styrketekst;AktiveSubstanser;MftIndehaver;ATC-kode;Godkendt procedure;Godkendt rolle;Registreringsdato;Er i Medicinpriser;;
28104551109;"Sildenafil ""Mylan""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;Mylan AB;G04BE03;Decentral procedure;CMS;01-09-2010;Nej;;
28104551209;"Sildenafil ""Mylan""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;Mylan AB;G04BE03;Decentral procedure;CMS;01-09-2010;Ja;;
28105884316;"Sildenafil ""Orion""";filmovertrukne tabletter;100 mg;SILDENAFILCITRAT;Orion Corporation;G04BE03;Decentral procedure;CMS;09-11-2017;Ja;;
28105884116;"Sildenafil ""Orion""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;Orion Corporation;G04BE03;Decentral procedure;CMS;09-11-2017;Ja;;
28105884216;"Sildenafil ""Orion""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;Orion Corporation;G04BE03;Decentral procedure;CMS;09-11-2017;Nej;;
28104425408;"Sildenafil ""Ratiopharm""";filmovertrukne tabletter;100 mg;SILDENAFILCITRAT;ratiopharm GmbH;G04BE03;Central;MOD;23-12-2009;Nej;;
28104425208;"Sildenafil ""Ratiopharm""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;ratiopharm GmbH;G04BE03;Central;MOD;23-12-2009;Nej;;
28104425308;"Sildenafil ""Ratiopharm""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;ratiopharm GmbH;G04BE03;Central;MOD;23-12-2009;Nej;;
28104606409;"Sildenafil ""Stada""";filmovertrukne tabletter;100 mg;SILDENAFILCITRAT;STADA Arzneimittel AG;G04BE03;Decentral procedure;CMS;14-01-2011;Ja;;
28104606209;"Sildenafil ""Stada""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;STADA Arzneimittel AG;G04BE03;Decentral procedure;CMS;14-01-2011;Ja;;
28104606309;"Sildenafil ""Stada""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;STADA Arzneimittel AG;G04BE03;Decentral procedure;CMS;14-01-2011;Ja;;
28104427508;"Sildenafil ""Teva""";filmovertrukne tabletter;100 mg;SILDENAFILCITRAT;Teva B.V.;G04BE03;Central;MOD;30-11-2009;Ja;;
28104427308;"Sildenafil ""Teva""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;Teva B.V.;G04BE03;Central;MOD;30-11-2009;Ja;;
28104427408;"Sildenafil ""Teva""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;Teva B.V.;G04BE03;Central;MOD;30-11-2009;Ja;;
28105005911;"Sildenafil ""Upjohn""";filmovertrukne tabletter;100 mg;SILDENAFILCITRAT;Upjohn EESV;G04BE03;MRP;CMS;10-07-2012;Nej;;
28105005711;"Sildenafil ""Upjohn""";filmovertrukne tabletter;25 mg;SILDENAFILCITRAT;Upjohn EESV;G04BE03;MRP;CMS;10-07-2012;Nej;;
28105005811;"Sildenafil ""Upjohn""";filmovertrukne tabletter;50 mg;SILDENAFILCITRAT;Upjohn EESV;G04BE03;MRP;CMS;10-07-2012;Nej;;
28105336613;Sileo;mundhulegel;0,1 mg/ml;Dexmedetomidin;Orion Corporation;QN05CM18;Central;MOD;10-06-2015;Ja;;
28103929106;Silgard;injektionsvæske, suspension;20+40+40+20 mikrog.;Human Papilloma Virus HPV-18 L1 VLP, Human Papillomavirus HPV type 11 L1 protein, Human Papillomavirus HPV type 6 L1 protein, Human Papillomavirus HPV-16 L1 VLP;Merck Sharp & Dohme - Schering-Plough Limited;J07BM01;Central;MOD;20-09-2006;Nej;;
28145592915;"Silicea D12 ""Camette""";tabletter;D12;;Camette A/S;;Homøopatisk;DKMA;10-08-2018;Nej;;
28105587515;Silocalm;oral suspension;1 mg/ml;CLOBAZAM;Ethypharm;N05BA09;Decentral procedure;RMS;23-09-2016;Nej;;
28105587615;Silocalm;oral suspension;2 mg/ml;CLOBAZAM;Ethypharm;N05BA09;Decentral procedure;RMS;23-09-2016;Nej;;
28106109918;"Silodosin ""Recordati""";kapsler, hårde;4 mg;Silodosin;Recordati Ireland Limited;G04CA04;Central;MOD;07-01-2019;Nej;;
28106110018;"Silodosin ""Recordati""";kapsler, hårde;8 mg;Silodosin;Recordati Ireland Limited;G04CA04;Central;MOD;07-01-2019;Nej;;
28104562809;Silodyx;kapsler, hårde;4 mg;Silodosin;Recordati Ireland Limited;G04CA04;Central;MOD;29-01-2010;Nej;;
28104562909;Silodyx;kapsler, hårde;8mg;Silodosin;Recordati Ireland Limited;G04CA04;Central;MOD;29-01-2010;Nej;;
28103385602;Simar;filmovertrukne tabletter;10 mg;SIMVASTATIN;KRKA d.d. Novo mesto;C10AA01;MRP;RMS;15-07-2002;Nej;;
28103385702;Simar;filmovertrukne tabletter;20 mg;SIMVASTATIN;KRKA d.d. Novo mesto;C10AA01;MRP;RMS;15-07-2002;Nej;;
28103385802;Simar;filmovertrukne tabletter;40 mg;SIMVASTATIN;KRKA d.d. Novo mesto;C10AA01;MRP;RMS;15-07-2002;Nej;;
28105302113;Simbrinza;øjendråber, suspension;10 + 2 mg/ml;BRIMONIDINTARTRAT, Brinzolamid;Novartis Europharm Limited;S01EC54;Central;MOD;18-07-2014;Ja;;
28105467914;Simdax;koncentrat til infusionsvæske, opløsning;2,5 mg/ml;LEVOSIMENDAN;Orion Corporation;C01CX08;Decentral procedure;CMS;08-04-2015;Ja;;
28106354319;Simebetes;filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Tiefenbacher GmbH;A10BD07;Decentral procedure;RMS;26-02-2021;Nej;;
28106354219;Simebetes;filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Tiefenbacher GmbH;A10BD07;Decentral procedure;RMS;26-02-2021;Nej;;
28105550414;Simparica;tyggetabletter;10 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2015;Ja;;
28105550814;Simparica;tyggetabletter;120 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2016;Ja;;
28105550514;Simparica;tyggetabletter;20 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2015;Ja;;
28105550614;Simparica;tyggetabletter;40 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2015;Ja;;
28105550314;Simparica;tyggetabletter;5 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2015;Ja;;
28105550714;Simparica;tyggetabletter;80 mg;sarolaner;Zoetis Belgium SA;QP53BE03;Central;MOD;06-11-2015;Ja;;
28106148518;Simparica Trio;tyggetabletter;12+0,24+50 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Ja;;
28106148618;Simparica Trio;tyggetabletter;24+0,48+100 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Ja;;
28106148318;Simparica Trio;tyggetabletter;3+0,06+12,5 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Nej;;
28106148718;Simparica Trio;tyggetabletter;48+0,96+200 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Ja;;
28106148418;Simparica Trio;tyggetabletter;6+0,12+25 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Ja;;
28106148818;Simparica Trio;tyggetabletter;72+1,44+300 mg;Moxidectin, PYRANTEL, sarolaner;Zoetis Belgium SA;QP54AB52;Central;MOD;17-09-2019;Nej;;
28105170412;Simponi;injektionsvæske, opløsning i fyldt injektionssprøjte;100 mg/ml;Golimumab;Janssen Biologics B.V.;L04AB06;Central;MOD;03-09-2013;Nej;;
28104320408;Simponi;injektionsvæske, opløsning i fyldt injektionssprøjte;50 mg;Golimumab;Janssen Biologics B.V.;L04AB06;Central;MOD;01-10-2009;Ja;;
28105170312;Simponi;injektionsvæske, opløsning i fyldt pen;100 mg;Golimumab;Janssen Biologics B.V.;L04AB06;Central;MOD;03-09-2013;Ja;;
28106100218;Simponi;injektionsvæske, opløsning i fyldt pen;45 mg/0,45 ml;Golimumab;Janssen Biologics B.V.;L04AB06;Central;MOD;18-02-2019;Ja;;
28104320308;Simponi;injektionsvæske, opløsning i fyldt pen;50 mg;Golimumab;Janssen Biologics B.V.;L04AB06;Central;MOD;01-10-2009;Ja;;
28103413102;Simulect;pulver og solvens til injektions- /infusionsvæske, opløsning;10 mg;BASILIXIMAB;Novartis Europharm Limited;L04AC02;Central;MOD;07-03-2003;Nej;;
28101916597;Simulect;pulver og solvens til injektions- /infusionsvæske, opløsning;20 mg;BASILIXIMAB;Novartis Europharm Limited;L04AC02;Central;MOD;09-10-1998;Ja;;
28106269419;Simvanor;filmovertrukne tabletter;80 mg;SIMVASTATIN;Paranova Danmark A/S;C10AA01;Par-Imp;DKMA;19-09-2019;Ja;;
28103682604;"Simvastatin ""Hexal""";filmovertrukne tabletter;80 mg;SIMVASTATIN;Hexal A/S;C10AA01;MRP;CMS;03-11-2004;Ja;;
28103464102;"Simvastatin ""KRKA""";filmovertrukne tabletter;10 mg;SIMVASTATIN;Krka Sverige AB;C10AA01;MRP;RMS;17-01-2003;Ja;;
28103464202;"Simvastatin ""KRKA""";filmovertrukne tabletter;20 mg;SIMVASTATIN;Krka Sverige AB;C10AA01;MRP;RMS;17-01-2003;Ja;;
28103464302;"Simvastatin ""KRKA""";filmovertrukne tabletter;40 mg;SIMVASTATIN;Krka Sverige AB;C10AA01;MRP;RMS;17-01-2003;Ja;;
28106402620;"Simvastatin ""Mylan""";filmovertrukne tabletter;10 mg;SIMVASTATIN;Mylan AB;C10AA01;Decentral procedure;CMS;22-09-2021;Nej;;
28106402720;"Simvastatin ""Mylan""";filmovertrukne tabletter;20 mg;SIMVASTATIN;Mylan AB;C10AA01;Decentral procedure;CMS;22-09-2021;Ja;;
28106402820;"Simvastatin ""Mylan""";filmovertrukne tabletter;40 mg;SIMVASTATIN;Mylan AB;C10AA01;Decentral procedure;CMS;22-09-2021;Ja;;
28106402920;"Simvastatin ""Mylan""";filmovertrukne tabletter;80 mg;SIMVASTATIN;Mylan AB;C10AA01;Decentral procedure;CMS;22-09-2021;Nej;;
28106245019;"Simvastatin ""Paranova""";filmovertrukne tabletter;40 mg;SIMVASTATIN;Paranova Danmark A/S;C10AA01;Par-Imp;DKMA;21-06-2019;Ja;;
28103835705;"Simvastatin ""Sandoz""";filmovertrukne tabletter;10 mg;SIMVASTATIN;Sandoz A/S;C10AA01;MRP;CMS;18-01-2006;Ja;;
28103835805;"Simvastatin ""Sandoz""";filmovertrukne tabletter;20 mg;SIMVASTATIN;Sandoz A/S;C10AA01;MRP;CMS;18-01-2006;Ja;;
28103836005;"Simvastatin ""Sandoz""";filmovertrukne tabletter;40 mg;SIMVASTATIN;Sandoz A/S;C10AA01;MRP;CMS;18-01-2006;Ja;;
28103185400;"Simvastatin ""Stada""";filmovertrukne tabletter;10 mg;SIMVASTATIN;STADA Arzneimittel AG;C10AA01;MRP;RMS;31-07-2002;Ja;;
28103185500;"Simvastatin ""Stada""";filmovertrukne tabletter;20 mg;SIMVASTATIN;STADA Arzneimittel AG;C10AA01;MRP;RMS;31-07-2002;Ja;;
28103185600;"Simvastatin ""Stada""";filmovertrukne tabletter;40 mg;SIMVASTATIN;STADA Arzneimittel AG;C10AA01;MRP;RMS;31-07-2002;Ja;;
28103185300;"Simvastatin ""Stada""";filmovertrukne tabletter;5 mg;SIMVASTATIN;STADA Arzneimittel AG;C10AA01;MRP;RMS;31-07-2002;Nej;;
28104101707;"Simvastatin ""Teva""";filmovertrukne tabletter;10 mg;SIMVASTATIN;Teva B.V.;C10AA01;MRP;CMS;03-09-2007;Ja;;
28104101807;"Simvastatin ""Teva""";filmovertrukne tabletter;20 mg;SIMVASTATIN;Teva B.V.;C10AA01;MRP;CMS;03-09-2007;Ja;;
28104101907;"Simvastatin ""Teva""";filmovertrukne tabletter;40 mg;SIMVASTATIN;Teva B.V.;C10AA01;MRP;CMS;03-09-2007;Ja;;
28104102007;"Simvastatin ""Teva""";filmovertrukne tabletter;80 mg;SIMVASTATIN;Teva B.V.;C10AA01;MRP;CMS;03-09-2007;Ja;;
28101262686;Sinalfa;tabletter;1 mg;TERAZOSINHYDROCHLORID (vandfrit);Amdipharm Limited;G04CA03;National;DKMA;06-11-1986;Nej;;
28101208285;Sinalfa;tabletter;2 mg;TERAZOSINHYDROCHLORID (vandfrit);Amdipharm Limited;G04CA03;National;DKMA;06-11-1986;Ja;;
28101262786;Sinalfa;tabletter;5 mg;TERAZOSINHYDROCHLORID (vandfrit);Amdipharm Limited;G04CA03;National;DKMA;06-11-1986;Ja;;
28101297087;Sinemet 12,5/50;tabletter;12,5+50 mg;CARBIDOPA, LEVODOPA;N.V. Organon;N04BA02;National;DKMA;26-01-1988;Ja;;
28101120682;Sinemet 25/100;tabletter;25+100 mg;CARBIDOPAMONOHYDRAT, LEVODOPA;N.V. Organon;N04BA02;National;DKMA;02-04-1984;Ja;;
28101421190;Sinemet Depot Mite;depottabletter;25+100 mg;CARBIDOPA, LEVODOPA;N.V. Organon;N04BA02;National;DKMA;30-04-1991;Ja;;
28101919897;Singulair;filmovertrukne tabletter;10 mg;MONTELUKASTNATRIUM;N.V. Organon;R03DC03;MRP;CMS;20-01-1998;Ja;;
28103176100;Singulair;tyggetabletter;4 mg;MONTELUKASTNATRIUM;N.V. Organon;R03DC03;MRP;CMS;16-01-2001;Ja;;
28101919797;Singulair;tyggetabletter;5 mg;MONTELUKASTNATRIUM;N.V. Organon;R03DC03;MRP;CMS;20-01-1998;Ja;;
28106075818;Sinloz Appelsin;sugetabletter;2+0,60+1,20 mg;Amylmetacresol, DICHLORBENZYLALKOHOL, Lidocainhydrochloridmonohydrat;Mundipharma A/S;R02AA20;Decentral procedure;RMS;05-12-2019;Nej;;
28106075618;Sinloz Honning & Citron;sugetabletter;2+0,60+1,20 mg;Amylmetacresol, DICHLORBENZYLALKOHOL, Lidocainhydrochloridmonohydrat;Mundipharma A/S;R02AA20;Decentral procedure;RMS;05-12-2019;Nej;;
28106075718;Sinloz Mint;sugetabletter;2+0,60+1,20 mg;Amylmetacresol, DICHLORBENZYLALKOHOL, Lidocainhydrochloridmonohydrat;Mundipharma A/S;R02AA20;Decentral procedure;RMS;05-12-2019;Nej;;
28115362814;Sinupret;overtrukne tabletter;;Ensianrod, Hyldeblomst, Jernurt (Verbena officinalis L.), Kodriverblomst, Skræppe, urt;Orifarm A/S;R05X;Par-Imp;DKMA;18-06-2015;Nej;;
28116164298;Sinupret;overtrukne tabletter;;Ensianrod, Hyldeblomst, Jernurt (Verbena officinalis L.), Kodriverblomst, Skræppe, urt;Bionorica SE;R05X;Natur;DKMA;27-06-2003;Nej;;
28116169303;Sinupret Forte;overtrukne tabletter;;Ensianrod, Hyldeblomst, Jernurt (Verbena officinalis L.), Kodriverblomst, Skræppe, urt;Bionorica SE;R05X;Natur;DKMA;13-06-2006;Nej;;
52615630315;Sinux;overtrukne tabletter;;"Ensianrod, Kodriverblomst, Skræppe urt, Hyldeblomst, Jernurt; tørekstrakter";Bionorica SE;R05X;MRP;CMS;08-03-2016;Nej;;
28105402014;Sirdalud MR;depotkapsler, hårde;6 mg;TIZANIDINHYDROCHLORID;Orifarm A/S;M03BX02;Par-Imp;DKMA;26-02-2015;Ja;;
28105550115;Sirdalud MR;depotkapsler, hårde;6 mg;TIZANIDINHYDROCHLORID;Paranova Danmark A/S;M03BX02;Par-Imp;DKMA;20-03-2015;Ja;;
28105613915;Sirdalud MR;depotkapsler, hårde;6 mg;TIZANIDINHYDROCHLORID;2care4 ApS;M03BX02;Par-Imp;DKMA;07-08-2015;Ja;;
28101323488;Sirdalud Retard;depotkapsler, hårde;6 mg;TIZANIDINHYDROCHLORID;Novartis Healthcare A/S;M03BX02;National;DKMA;22-12-1988;Ja;;
28105943217;Sirkava;inhalationspulver, hård kapsel;18 mikrogram;Tiotropiumbromid;Viatris Limited;R03BB04;Decentral procedure;CMS;09-01-2019;Nej;;
28105172412;Sirturo;tabletter;100 mg;Bedaquilinfumarat;Janssen-Cilag International NV;J04AK05;Central;MOD;05-03-2014;Ja;;
28106375419;Sirturo;tabletter;20 mg;Bedaquilinfumarat;Janssen-Cilag International NV;J04AK05;Central;MOD;26-03-2021;Nej;;
28106446020;Sitagliptin Accord;filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Accord Healthcare S.L.U.;A10BH01;Central;MOD;25-04-2022;Nej;;
28106445820;Sitagliptin Accord;filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;Accord Healthcare S.L.U.;A10BH01;Central;MOD;25-04-2022;Nej;;
28106445920;Sitagliptin Accord;filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;Accord Healthcare S.L.U.;A10BH01;Central;MOD;25-04-2022;Nej;;
28106453020;"Sitagliptin ""Glenmark""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Glenmark Arzneimittel GmbH;A10BH01;Decentral procedure;CMS;14-09-2021;Ja;;
28106452820;"Sitagliptin ""Glenmark""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;Glenmark Arzneimittel GmbH;A10BH01;Decentral procedure;CMS;14-09-2021;Ja;;
28106452920;"Sitagliptin ""Glenmark""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;Glenmark Arzneimittel GmbH;A10BH01;Decentral procedure;CMS;14-09-2021;Ja;;
28106538520;"Sitagliptin ""Grindeks""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;AS Grindeks;A10BH01;Decentral procedure;CMS;28-04-2022;Ja;;
28106538320;"Sitagliptin ""Grindeks""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;AS Grindeks;A10BH01;Decentral procedure;CMS;28-04-2022;Nej;;
28106538420;"Sitagliptin ""Grindeks""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;AS Grindeks;A10BH01;Decentral procedure;CMS;28-04-2022;Ja;;
28106214619;"Sitagliptin ""Krka""";filmovertrukne tabletter;100 mg;Sitagliptinmalat;KRKA d.d. Novo mesto;A10BH01;Decentral procedure;CMS;31-01-2020;Ja;;
28106214419;"Sitagliptin ""Krka""";filmovertrukne tabletter;25 mg;Sitagliptinmalat;KRKA d.d. Novo mesto;A10BH01;Decentral procedure;CMS;31-01-2020;Ja;;
28106214519;"Sitagliptin ""Krka""";filmovertrukne tabletter;50 mg;Sitagliptinmalat;KRKA d.d. Novo mesto;A10BH01;Decentral procedure;CMS;31-01-2020;Ja;;
28106608321;"Sitagliptin ""Laurus""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Laurus Generics GmbH;A10BH01;Decentral procedure;CMS;06-09-2022;Nej;;
28106608021;"Sitagliptin ""Laurus""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;Laurus Generics GmbH;A10BH01;Decentral procedure;CMS;06-09-2022;Nej;;
28106608221;"Sitagliptin ""Laurus""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;Laurus Generics GmbH;A10BH01;Decentral procedure;CMS;06-09-2022;Nej;;
28106371119;"Sitagliptin ""Medical Valley""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochlorid;Medical Valley Invest AB;A10BH01;Decentral procedure;CMS;30-08-2021;Nej;;
28106370919;"Sitagliptin ""Medical Valley""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochlorid;Medical Valley Invest AB;A10BH01;Decentral procedure;CMS;30-08-2021;Nej;;
28106371019;"Sitagliptin ""Medical Valley""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochlorid;Medical Valley Invest AB;A10BH01;Decentral procedure;CMS;30-08-2021;Nej;;
28106453820;"Sitagliptin/Metformin ""Glenmark""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Glenmark Arzneimittel GmbH;A10BD07;Decentral procedure;CMS;22-06-2022;Ja;;
28106453720;"Sitagliptin/Metformin ""Glenmark""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Glenmark Arzneimittel GmbH;A10BD07;Decentral procedure;CMS;22-06-2022;Ja;;
28106541320;"Sitagliptin/Metformin ""Grindeks""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;AS Grindeks;A10BD07;Decentral procedure;CMS;04-02-2022;Nej;;
28106541220;"Sitagliptin/Metformin ""Grindeks""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;AS Grindeks;A10BD07;Decentral procedure;CMS;04-02-2022;Nej;;
28106620321;Sitagliptin/Metformin hydrochloride Accord;filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptin;Accord Healthcare S.L.U.;A10BD07;Central;MOD;22-07-2022;Nej;;
28106620121;Sitagliptin/Metformin hydrochloride Accord;filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptin;Accord Healthcare S.L.U.;A10BD07;Central;MOD;22-07-2022;Nej;;
28106530320;Sitagliptin/Metforminhydrochloride Mylan;filmovertrukne tabletter;50 mg/1000 mg;METFORMINHYDROCHLORID, Sitagliptin;Mylan Ireland Limited;A10BD07;Central;MOD;16-02-2022;Nej;;
28106530220;Sitagliptin/Metforminhydrochloride Mylan;filmovertrukne tabletter;50 mg/850 mg;METFORMINHYDROCHLORID, Sitagliptin;Mylan Ireland Limited;A10BD07;Central;MOD;16-02-2022;Nej;;
28106371519;"Sitagliptin/Metforminhydrochlorid ""Medical Valley""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Medical Valley Invest AB;A10BD07;Decentral procedure;CMS;22-02-2022;Nej;;
28106371419;"Sitagliptin/Metforminhydrochlorid ""Medical Valley""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Medical Valley Invest AB;A10BD07;Decentral procedure;CMS;22-02-2022;Nej;;
28106526720;"Sitagliptin/Metforminhydrochlorid ""Pharmazac""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Pharmazac S.A.;A10BD07;Decentral procedure;RMS;31-08-2022;Nej;;
28106526620;"Sitagliptin/Metforminhydrochlorid ""Pharmazac""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Pharmazac S.A.;A10BD07;Decentral procedure;RMS;31-08-2022;Nej;;
28106261619;"Sitagliptin/Metforminhydrochlorid ""Tiefenbacher""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Tiefenbacher GmbH;A10BD07;Decentral procedure;RMS;10-02-2021;Nej;;
28106261519;"Sitagliptin/Metforminhydrochlorid ""Tiefenbacher""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Tiefenbacher GmbH;A10BD07;Decentral procedure;RMS;10-02-2021;Nej;;
28106360719;"Sitagliptin/Metformin ""Krka""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptin;KRKA d.d. Novo mesto;A10BD07;Decentral procedure;CMS;16-12-2020;Nej;;
28106360619;"Sitagliptin/Metformin ""Krka""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptin;KRKA d.d. Novo mesto;A10BD07;Decentral procedure;CMS;16-12-2020;Nej;;
28106390720;"Sitagliptin/Metformin ""Orion""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;Orion Corporation;A10BD07;Decentral procedure;CMS;21-06-2021;Nej;;
28106390620;"Sitagliptin/Metformin ""Orion""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;Orion Corporation;A10BD07;Decentral procedure;CMS;21-06-2021;Nej;;
28106579821;"Sitagliptin/Metformin ""Reddy""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;Reddy Holding GmbH;A10BD07;Decentral procedure;CMS;07-10-2022;Nej;;
28106579121;"Sitagliptin/Metformin ""Reddy""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochloridmonohydrat;Reddy Holding GmbH;A10BD07;Decentral procedure;CMS;07-10-2022;Nej;;
28106338419;"Sitagliptin/Metformin ""Sandoz""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Sandoz A/S;A10BD07;Decentral procedure;CMS;05-02-2021;Ja;;
28106338319;"Sitagliptin/Metformin ""Sandoz""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;Sandoz A/S;A10BD07;Decentral procedure;CMS;05-02-2021;Ja;;
28106338719;"Sitagliptin/Metformin ""Stada""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;STADA Arzneimittel AG;A10BD07;Decentral procedure;CMS;29-09-2021;Nej;;
28106338619;"Sitagliptin/Metformin ""Stada""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID, Sitagliptinhydrochlorid;STADA Arzneimittel AG;A10BD07;Decentral procedure;CMS;29-09-2021;Nej;;
28106473620;"Sitagliptin/Metformin ""Zentiva""";filmovertrukne tabletter;50+1000 mg;METFORMINHYDROCHLORID;Zentiva k.s.;A10BD07;Decentral procedure;CMS;12-01-2023;Nej;;
28106473520;"Sitagliptin/Metformin ""Zentiva""";filmovertrukne tabletter;50+850 mg;METFORMINHYDROCHLORID;Zentiva k.s.;A10BD07;Decentral procedure;CMS;12-01-2023;Nej;;
28106381620;"Sitagliptin ""Mylan""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Mylan AB;A10BH01;Decentral procedure;RMS;07-09-2021;Nej;;
28106381420;"Sitagliptin ""Mylan""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;Mylan AB;A10BH01;Decentral procedure;RMS;07-09-2021;Nej;;
28106381520;"Sitagliptin ""Mylan""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;Mylan AB;A10BH01;Decentral procedure;RMS;07-09-2021;Nej;;
28106391920;"Sitagliptin ""Orion""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Orion Corporation;A10BH01;Decentral procedure;CMS;11-11-2020;Ja;;
28106391720;"Sitagliptin ""Orion""";filmovertrukne tabletter;25 mg;Sitagliptinhydrochloridmonohydrat;Orion Corporation;A10BH01;Decentral procedure;CMS;11-11-2020;Ja;;
28106391820;"Sitagliptin ""Orion""";filmovertrukne tabletter;50 mg;Sitagliptinhydrochloridmonohydrat;Orion Corporation;A10BH01;Decentral procedure;CMS;11-11-2020;Ja;;
28106758722;"Sitagliptin ""Reddy""";filmovertrukne tabletter;100 mg;Sitagliptinhydrochloridmonohydrat;Reddy Holding GmbH;A10BH01;MRP;CMS;11-01-2023;Nej;;
